id_index,id_index_new,id_index_n,start_time,end_time,work_place_id,work_place,school_id,school,academy_id,academy
00250000000010563000,00250000000010563004,10083739_4,1994-9-1,1996-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00250000000030543000,00250000000030543001,10084416_1,1993-9-1,1995-9-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00232000000016324000,00232000000016324001,10084689_2_1,1973-1-1,0-1-1,00132000000000000000,江苏省,00333333300000139000,江苏师范学院,00333333300000139000,
00232128300040920000,00232128300040920002,10085101_2,1978-10-1,1982-9-1,00161052100000000000,渭南市华县,00333333300000140000,华东工学院,00333333300000140000,
00234000000010436000,00234000000010436002,10087_2,1977-12-1,1982-1-1,00134000000000000000,安徽省,00333333300000141000,安徽农学院林学系林学,00333333300000141000,
00233000000035336000,00233000000035336002,1009270_3,2002-8-1,2004-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00213000000038774000,00213000000038774002,10092998_2,1987-9-1,1989-7-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017000,
00237000000002014000,00237000000002014005,10095334_5_1,1972-3-1,1975-3-1,00111000000000000000,北京市,00333333300000142000,北京中医学院,00333333300000142000,
00245012600011402000,00245012600011402002,1009811_2_1,1989-3-1,1989-7-1,00151000000000000000,四川省,00333333300000040000,四川外语学院,00333333300000040000,
00245012600011402000,00245012600011402010,1009811_8,1978-10-1,1982-7-1,00145000000000000000,广西壮族自治区,00333333300000143000,广西大学,00333333300000143000,
00251190000024993000,00251190000024993002,10098217_2,1996-8-1,1998-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00251190000024993000,00251190000024993006,10098217_6,1978-2-1,1992-12-1,00162000000000000000,甘肃省,00333333300000144000,甘肃省甘肃省财贸学校,00333333300000144000,
00233000000009435000,00233000000009435002,1009832_2,2000-8-1,2002-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00233000000009435000,00233000000009435005,1009832_5,1990-9-1,1996-10-1,00133000000000000000,浙江省,00333333300000145000,浙江省工商行政管理大学,00333333300000145000,
00262120000022419000,00262120000022419003,10099140_3,1981-6-1,1985-7-1,00131020000000000000,上海市县,00333333300000146000,西北民族学院,00333333300000146000,
00262000000037072000,00262000000037072001,10099553_1,1998-9-1,2000-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262000000037072000,00262000000037072003,10099553_3,1981-9-1,1983-7-1,00162100000000000000,庆阳市,00333333300000147000,庆阳师专,00333333300000147000,
00237000000006900000,00237000000006900001,10100622_1,1973-1-1,1977-1-1,00145000000000000000,广西壮族自治区,00333333300000148000,广西医学院,00333333300000148000,
00237120000001392000,00237120000001392006,10102340_6_1,1974-7-1,1977-7-1,00137000000000000000,山东省,00333333300000149000,山东工学院,00333333300000149000,
00221000000003375000,00221000000003375003,10102833_3_1,1965-9-1,1969-9-1,00115000000000000000,内蒙古自治区,00333333300000150000,内蒙古大学,00333333300000150000,
00215052500013597000,00215052500013597002,10103299_2,2001-3-1,2002-1-1,00113092200000000000,沧州市青县,00333333300000113000,中央党校中青班,00333333300000113000,
00232050000043421000,00232050000043421001,10103811_1,1987-1-1,1987-12-1,00135052700000000000,泉州市金门县,00333333300000151000,美国金门大学,00333333300000151016,洛杉矶税收管理学院
00232050000043421000,00232050000043421002,10103811_3,1994-6-1,1997-7-1,00113063300000000000,保定市易县,00333333300000152000,对外经济贸易大学,00333333300000152017,工商管理学院
00232050000043421000,00232050000043421007,10103811_8,1978-10-1,1982-8-1,00190000100000000000,海关,00333333300000153000,北京对外贸易学院,00333333300000153000,
00241000000019739000,00241000000019739001,10104093_1,1981-9-1,1985-7-1,00131020000000000000,上海市县,00333333300000015000,中国人民大学,00333333300000015018,计划统计学院
00213000000000933000,00213000000000933002,10104138_2,1978-3-1,1982-2-1,00142010000000000000,武汉市,00333333300000154000,武汉地质学院,00333333300000154000,
00251000000031958000,00251000000031958001,10104396_1,1970-2-1,1973-3-1,00135000000000000000,福建省,00333333300000155000,福建省周宁县第一中学,00333333300000155000,
00251000000031958000,00251000000031958006,10104396_4,1978-10-1,1982-9-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013015,哲学系
00236000000020296000,00236000000020296005,10104553_5,1979-1-1,1983-1-1,00136000000000000000,江西省,00333333300000156000,江西财经学院,00333333300000156000,
00251000000006400000,00251000000006400010,10106269_10,2011-7-1,2011-8-1,00131020000000000000,上海市县,00333333300000157000,美国乔治城大学,00333333300000157000,
00251000000006400000,00251000000006400011,10106269_11,1982-9-1,1986-7-1,00143092100000000000,益阳市南县,00333333300000158000,西南民族学院,00333333300000158000,
00251000000006400000,00251000000006400003,10106269_3,2000-10-1,2000-12-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017019,经济管理学院
00251000000006400000,00251000000006400005,10106269_5,2001-8-1,2001-9-1,00162102200000000000,庆阳市环县,00333333300000159000,德国鲁尔公司大学,00333333300000159000,
00237000000019914000,00237000000019914001,10106619_1,1992-9-1,1996-6-1,00137000000000000000,山东省,00333333300000160000,山东工业大学,00333333300000160020,材料科学院工程系
00233000000011097000,00233000000011097004,10106724_4_1,1995-1-1,1998-1-1,00131020000000000000,上海市县,00333333300000015000,中国人民大学,00333333300000015000,
00213000000038822000,00213000000038822002,10106865_2,1993-8-1,1995-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00250000000023268000,00250000000023268002,1010737_2,1993-9-1,1997-7-1,00151000000000000000,四川省,00333333300000161000,四川师范大学,00333333300000161000,
00211000000036886000,00211000000036886001,10107572_1,1995-9-1,1997-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00211000000036886000,00211000000036886003,10107572_3,1973-10-1,2006-7-1,00141092600000000000,濮阳市范县,00333333300000162000,柴沟堡师范学校,00333333300000162000,
00213000000027497000,00213000000027497001,10107888_1,1983-8-1,1986-8-1,00113000000000000000,河北省,00333333300000163000,大学函授,00333333300000163000,
00213000000027497000,00213000000027497002,10107888_2,2000-9-1,2001-1-1,00131020000000000000,上海市县,00333333300000164000,中央党校进修部,00333333300000164000,
00213000000027497000,00213000000027497005,10107888_5,1974-9-1,1976-9-1,00113050000000000000,邢台市,00333333300000165000,邢台师范学校,00333333300000165000,
00262060000027057000,00262060000027057001,10114654_1,2005-7-1,2009-1-1,00141092600000000000,濮阳市范县,00333333300000166000,西北师范大学,00333333300000166021,教育技术学
00262060000027057000,00262060000027057004,10114654_4,1991-9-1,1995-7-1,00141092600000000000,濮阳市范县,00333333300000166000,西北师范大学,00333333300000166000,
00233000000040070000,00233000000040070001,10115355_1,1985-9-1,1987-7-1,00141092600000000000,濮阳市范县,00333333300000167000,华东师范大学,00333333300000167000,
00233000000040070000,00233000000040070004,10115355_4,2002-9-1,2003-4-1,00131020000000000000,上海市县,00333333300000168000,中欧国际工商学院,00333333300000168000,
00233000000040070000,00233000000040070006,10115355_6,2004-9-1,2007-7-1,00131000000000000000,上海市,00333333300000169000,上海理工大学,00333333300000169000,
00233000000011088000,00233000000011088001,10119304_1,1978-10-1,1982-8-1,00133010000000000000,杭州市,00333333300000170000,杭州大学,00333333300000170000,
00237110000032878000,00237110000032878002,101266_2,1990-7-1,1994-7-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013000,
00235000000003283000,00235000000003283001,10129968_1_1,2001-1-1,0-1-1,00136070000000000000,赣州市,00333333300000171000,中山医科大学,00333333300000171000,
00261082900035003000,00261082900035003001,10130222_1,1971-1-1,1975-1-1,00161000000000000000,陕西省,00333333300000172000,陕西省府谷中学,00333333300000172000,
00231000000011080000,00231000000011080004,10130865_3_2,1999-9-1,2001-7-1,00131020000000000000,上海市县,00333333300000008000,中国政法大学,00333333300000008000,
00214000000038226000,00214000000038226003,10131515_3,1978-3-1,1982-1-1,00131020000000000000,上海市县,00333333300000173000,北方交通大学,00333333300000173000,
00214000000038226000,00214000000038226004,10131515_4_1,1982-1-1,1984-7-1,00131020000000000000,上海市县,00333333300000173000,北方交通大学,00333333300000173022,党委
00232000000036568000,00232000000036568008,10132420_8,1978-9-1,1982-8-1,00132010000000000000,南京市,00333333300000136000,南京工学院,00333333300000136000,
00236000000009860000,00236000000009860001,10132925_1,1984-9-1,1988-8-1,00132010000000000000,南京市,00333333300000174000,南京林业大学,00333333300000174000,
00243000000038802000,00243000000038802003,10133308_3,1965-9-1,1970-8-1,00161052100000000000,渭南市华县,00333333300000175000,华东化工学院,00333333300000175000,
00237148200011747000,00237148200011747002,1013343_2,1997-8-1,2000-9-1,00131020000000000000,上海市县,00333333300000176000,东北林业大学,00333333300000176000,
00237148200011747000,00237148200011747003,1013343_3,1979-9-1,1983-7-1,00123010000000000000,哈尔滨市,00333333300000083000,哈尔滨师范大学,00333333300000083000,
00242000000030331000,00242000000030331003,10133611_3_1,1962-9-1,1967-9-1,00161052100000000000,渭南市华县,00333333300000177000,华中工学院,00333333300000177000,
00243000000001172000,00243000000001172001,10133639_1,1988-9-1,1991-7-1,00143000000000000000,湖南省,00333333300000178000,湖南大学,00333333300000178023,文学院
00243000000001172000,00243000000001172002,10133639_2,2002-3-1,2002-7-1,00131020000000000000,上海市县,00333333300000179000,国防大学,00333333300000179000,
00234000000020000000,00234000000020000004,10133818_4,1988-9-1,1989-7-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00241140000013932000,00241140000013932003,10133962_3,1992-8-1,1992-12-1,00131020000000000000,上海市县,00333333300000180000,中央党校省部,00333333300000180000,
00241140000013932000,00241140000013932004,10133962_4,1992-8-1,1992-12-1,00131020000000000000,上海市县,00333333300000181000,中央党校函授,00333333300000181000,
00241140000013932000,00241140000013932005,10133962_5,1997-9-1,1997-11-1,00131020000000000000,上海市县,00333333300000179000,国防大学,00333333300000179000,
00241092300005271000,00241092300005271002,10133976_2,1981-9-1,1985-7-1,00144000000000000000,广东省,00333333300000025000,广东民族学院,00333333300000025000,
00214000000009099000,00214000000009099010,101339_10,1981-9-1,1985-8-1,00131020000000000000,上海市县,00333333300000182000,西北政法学院,00333333300000182000,
00214000000009099000,00214000000009099008,101339_8,2004-9-1,2008-12-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183007,法学院
00246000000008031000,00246000000008031001,10134183_1,1999-9-1,2002-7-1,00162122100000000000,陇南市成县,00333333300000184000,中央党校成人教育学院,00333333300000184000,
00246000000008031000,00246000000008031002,10134183_2,1983-11-1,1985-7-1,00146000000000000000,海南省,00333333300000185000,商业学校,00333333300000185000,
00246000000008031000,00246000000008031006,10134183_5,1989-3-1,1990-6-1,00146010000000000000,海口市,00333333300000186000,中南财经大学,00333333300000186000,
00246010000035328000,00246010000035328001,10134333_1,2002-8-1,2004-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00246010000035328000,00246010000035328002,10134333_2,1981-9-1,1984-7-1,00146000000000000000,海南省,00333333300000187000,海南自治州师范专科学校,00333333300000187000,
00243062100005915000,00243062100005915002,1013475_2,1978-9-1,1982-7-1,00143000000000000000,湖南省,00333333300000188000,湖南师范大学,00333333300000188000,
00233020000033426000,00233020000033426001,10135256_1,1981-9-1,1984-7-1,00190000100000000000,上海市黄浦区,00333333300000189000,黄浦区业余大学,00333333300000189000,
00233020000033426000,00233020000033426003,10135256_3,1998-8-1,2000-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00233068200039635000,00233068200039635007,10136595_7,1980-8-1,1984-7-1,00132010000000000000,南京市,00333333300000136000,南京工学院,00333333300000136000,
00236072700005359000,00236072700005359001,10136945_1,1995-8-1,1998-6-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00236072700005359000,00236072700005359002,10136945_2,2004-8-1,2006-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
