location_name,location_id,previous_location_id
明山区,00121050400000000000,00121050000000000000
南芬区,00121050500000000000,00121050000000000000
本溪满族自治县,00121052100000000000,00121050000000000000
桓仁满族自治县,00121052200000000000,00121050000000000000
丹东市,00121060000000000000,00121000000000000000
市辖区,00121060100000000000,00121060000000000000
元宝区,00121060200000000000,00121060000000000000
振兴区,00121060300000000000,00121060000000000000
振安区,00121060400000000000,00121060000000000000
宽甸满族自治县,00121062400000000000,00121060000000000000
东港市,00121068100000000000,00121000000000000000
凤城市,00121068200000000000,00121000000000000000
锦州市,00121070000000000000,00121000000000000000
市辖区,00121070100000000000,00121070000000000000
古塔区,00121070200000000000,00121070000000000000
凌河区,00121070300000000000,00121070000000000000
太和区,00121071100000000000,00121070000000000000
黑山县,00121072600000000000,00121070000000000000
义县,00121072700000000000,00121070000000000000
凌海市,00121078100000000000,00121000000000000000
北镇市,00121078200000000000,00121000000000000000
营口市,00121080000000000000,00121000000000000000
市辖区,00121080100000000000,00121080000000000000
站前区,00121080200000000000,00121080000000000000
西市区,00121080300000000000,00121000000000000000
鲅鱼圈区,00121080400000000000,00121080300000000000
老边区,00121081100000000000,00121080300000000000
盖州市,00121088100000000000,00121000000000000000
大石桥市,00121088200000000000,00121000000000000000
阜新市,00121090000000000000,00121000000000000000
市辖区,00121090100000000000,00121090000000000000
海州区,00121090200000000000,00121090000000000000
新邱区,00121090300000000000,00121090000000000000
太平区,00121090400000000000,00121090000000000000
清河门区,00121090500000000000,00121090000000000000
细河区,00121091100000000000,00121090000000000000
阜新蒙古族自治县,00121092100000000000,00121090000000000000
彰武县,00121092200000000000,00121090000000000000
辽阳市,00121100000000000000,00121000000000000000
市辖区,00121100100000000000,00121100000000000000
白塔区,00121100200000000000,00121100000000000000
文圣区,00121100300000000000,00121100000000000000
宏伟区,00121100400000000000,00121100000000000000
弓长岭区,00121100500000000000,00121100000000000000
太子河区,00121101100000000000,00121100000000000000
辽阳县,00121102100000000000,00121100000000000000
灯塔市,00121108100000000000,00121000000000000000
盘锦市,00121110000000000000,00121000000000000000
市辖区,00121110100000000000,00121110000000000000
双台子区,00121110200000000000,00121110000000000000
兴隆台区,00121110300000000000,00121110000000000000
大洼县,00121112100000000000,00121110000000000000
盘山县,00121112200000000000,00121110000000000000
铁岭市,00121120000000000000,00121000000000000000
市辖区,00121120100000000000,00121120000000000000
银州区,00121120200000000000,00121120000000000000
清河区,00121120400000000000,00121120000000000000
铁岭县,00121122100000000000,00121120000000000000
西丰县,00121122300000000000,00121120000000000000
昌图县,00121122400000000000,00121120000000000000
调兵山市,00121128100000000000,00121000000000000000
开原市,00121128200000000000,00121000000000000000
朝阳市,00121130000000000000,00121000000000000000
市辖区,00121130100000000000,00121130000000000000
双塔区,00121130200000000000,00121130000000000000
龙城区,00121130300000000000,00121130000000000000
朝阳县,00121132100000000000,00121130000000000000
建平县,00121132200000000000,00121130000000000000
喀喇沁左翼蒙古族自治县,00121132400000000000,00121130000000000000
北票市,00121138100000000000,00121000000000000000
凌源市,00121138200000000000,00121000000000000000
葫芦岛市,00121140000000000000,00121000000000000000
市辖区,00121140100000000000,00121140000000000000
连山区,00121140200000000000,00121140000000000000
龙港区,00121140300000000000,00121140000000000000
南票区,00121140400000000000,00121140000000000000
绥中县,00121142100000000000,00121140000000000000
建昌县,00121142200000000000,00121140000000000000
兴城市,00121148100000000000,00121000000000000000
吉林省,00122000000000000000,00111111100000000000
长春市,00122010000000000000,00122000000000000000
市辖区,00122010100000000000,00122010000000000000
南关区,00122010200000000000,00122010000000000000
宽城区,00122010300000000000,00122010000000000000
朝阳区,00122010400000000000,00122010000000000000
二道区,00122010500000000000,00122010000000000000
绿园区,00122010600000000000,00122010000000000000
双阳区,00122011200000000000,00122010000000000000
农安县,00122012200000000000,00122010000000000000
九台市,00122018100000000000,00122000000000000000
榆树市,00122018200000000000,00122000000000000000
德惠市,00122018300000000000,00122000000000000000
吉林市,00122020000000000000,00122000000000000000
市辖区,00122020100000000000,00122020000000000000
昌邑区,00122020200000000000,00122020000000000000
龙潭区,00122020300000000000,00122020000000000000
船营区,00122020400000000000,00122020000000000000
丰满区,00122021100000000000,00122020000000000000
永吉县,00122022100000000000,00122020000000000000
蛟河市,00122028100000000000,00122000000000000000
桦甸市,00122028200000000000,00122000000000000000
舒兰市,00122028300000000000,00122000000000000000
磐石市,00122028400000000000,00122000000000000000
四平市,00122030000000000000,00122000000000000000
市辖区,00122030100000000000,00122030000000000000
铁西区,00122030200000000000,00122030000000000000
铁东区,00122030300000000000,00122030000000000000
梨树县,00122032200000000000,00122030000000000000
伊通满族自治县,00122032300000000000,00122030000000000000
公主岭市,00122038100000000000,00122000000000000000
双辽市,00122038200000000000,00122000000000000000
辽源市,00122040000000000000,00122000000000000000
市辖区,00122040100000000000,00122040000000000000
龙山区,00122040200000000000,00122040000000000000
西安区,00122040300000000000,00122040000000000000
东丰县,00122042100000000000,00122040000000000000
东辽县,00122042200000000000,00122040000000000000
通化市,00122050000000000000,00122000000000000000
市辖区,00122050100000000000,00122050000000000000
东昌区,00122050200000000000,00122050000000000000
二道江区,00122050300000000000,00122050000000000000
通化县,00122052100000000000,00122050000000000000
辉南县,00122052300000000000,00122050000000000000
柳河县,00122052400000000000,00122050000000000000
梅河口市,00122058100000000000,00122000000000000000
集安市,00122058200000000000,00122000000000000000
白山市,00122060000000000000,00122000000000000000
市辖区,00122060100000000000,00122060000000000000
浑江区,00122060200000000000,00122060000000000000
江源区,00122060500000000000,00122060000000000000
抚松县,00122062100000000000,00122060000000000000
靖宇县,00122062200000000000,00122060000000000000
长白朝鲜族自治县,00122062300000000000,00122060000000000000
临江市,00122068100000000000,00122000000000000000
松原市,00122070000000000000,00122000000000000000
市辖区,00122070100000000000,00122070000000000000
宁江区,00122070200000000000,00122070000000000000
前郭尔罗斯蒙古族自治县,00122072100000000000,00122070000000000000
长岭县,00122072200000000000,00122070000000000000
乾安县,00122072300000000000,00122070000000000000
扶余县,00122072400000000000,00122070000000000000
白城市,00122080000000000000,00122000000000000000
市辖区,00122080100000000000,00122080000000000000
洮北区,00122080200000000000,00122080000000000000
镇赉县,00122082100000000000,00122080000000000000
通榆县,00122082200000000000,00122080000000000000
洮南市,00122088100000000000,00122000000000000000
大安市,00122088200000000000,00122000000000000000
延边朝鲜族自治州,00122240000000000000,00122000000000000000
延吉市,00122240100000000000,00122000000000000000
图们市,00122240200000000000,00122000000000000000
敦化市,00122240300000000000,00122000000000000000
珲春市,00122240400000000000,00122000000000000000
龙井市,00122240500000000000,00122000000000000000
和龙市,00122240600000000000,00122000000000000000
汪清县,00122242400000000000,00122240600000000000
安图县,00122242600000000000,00122240600000000000
黑龙江省,00123000000000000000,00111111100000000000
哈尔滨市,00123010000000000000,00123000000000000000
市辖区,00123010100000000000,00123010000000000000
道里区,00123010200000000000,00123010000000000000
南岗区,00123010300000000000,00123010000000000000
道外区,00123010400000000000,00123010000000000000
平房区,00123010800000000000,00123010000000000000
松北区,00123010900000000000,00123010000000000000
香坊区,00123011000000000000,00123010000000000000
呼兰区,00123011100000000000,00123010000000000000
阿城区,00123011200000000000,00123010000000000000
依兰县,00123012300000000000,00123010000000000000
方正县,00123012400000000000,00123010000000000000
宾县,00123012500000000000,00123010000000000000
巴彦县,00123012600000000000,00123010000000000000
木兰县,00123012700000000000,00123010000000000000
通河县,00123012800000000000,00123010000000000000
延寿县,00123012900000000000,00123010000000000000
双城市,00123018200000000000,00123000000000000000
尚志市,00123018300000000000,00123000000000000000
五常市,00123018400000000000,00123000000000000000
齐齐哈尔市,00123020000000000000,00123000000000000000
市辖区,00123020100000000000,00123020000000000000
龙沙区,00123020200000000000,00123020000000000000
建华区,00123020300000000000,00123020000000000000
铁锋区,00123020400000000000,00123020000000000000
昂昂溪区,00123020500000000000,00123020000000000000
富拉尔基区,00123020600000000000,00123020000000000000
碾子山区,00123020700000000000,00123020000000000000
梅里斯达斡尔族区,00123020800000000000,00123020000000000000
龙江县,00123022100000000000,00123020000000000000
依安县,00123022300000000000,00123020000000000000
泰来县,00123022400000000000,00123020000000000000
甘南县,00123022500000000000,00123020000000000000
富裕县,00123022700000000000,00123020000000000000
克山县,00123022900000000000,00123020000000000000
克东县,00123023000000000000,00123020000000000000
拜泉县,00123023100000000000,00123020000000000000
讷河市,00123028100000000000,00123000000000000000
鸡西市,00123030000000000000,00123000000000000000
市辖区,00123030100000000000,00123030000000000000
鸡冠区,00123030200000000000,00123030000000000000
